run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits
179_evogrow_v2_2_stage_capped_pretune_on_30_2_123,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T00:48:17.475Z,0.00011759532133773351,,,5,,,682749,,79.029981433,False,True,False,179,2,604e79733b22d64d,91f88c4,False,0.9923521905747871,"[0.9923314279601092, 0.992372953189465]",410,682749,ffb0266c7913352c,"[[""u2""],[""u1""]]",pretune_on,True,30,null,"[5,5]","[null,null]","[""Success""]","[""Success"",""Failure""]",0,0,0,0,0,112,0
180_evogrow_v2_2_stage_capped_pretune_on_30_2_7,paper1_phaseB_v1,B,,campaign_cell,,30,RNA molecules catalyzing each others replication,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T00:48:25.093Z,0.00011759532133773351,,,5,,,876993,,97.824835223,False,True,False,180,2,604e79733b22d64d,91f88c4,False,0.9923521905747871,"[0.9923314279601092, 0.992372953189465]",410,876993,ffb0266c7913352c,"[[""u2""],[""u1""]]",pretune_on,True,30,null,"[5,5]","[null,null]","[""Success""]","[""Success"",""Failure""]",0,0,0,0,0,154,0
181_evogrow_v2_2_stage_capped_pretune_on_31_1_42,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T00:50:04.933Z,0.0001342921373584569,,False,3,0,0,994395,,225.574174337,False,True,False,181,1,604e79733b22d64d,91f88c4,False,0.9999472442273074,"[0.9999331727085718, 0.9999613157460431]",290,994395,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u2"",""u1^2""]]",pretune_on,True,30,"[0,0]","[3,3]","[3,3]","[""Success"",""Unstable""]","[""MaxLossEvals"",""Success"",""Failure""]",5009,5009,0,5009,0,106,3
182_evogrow_v2_2_stage_capped_pretune_on_31_1_123,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T00:50:16.017Z,0.0001342921373584569,,False,3,0,0,1156786,,276.935687487,False,True,False,182,1,604e79733b22d64d,91f88c4,False,0.9999472442273074,"[0.9999331727085718, 0.9999613157460431]",290,1156786,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u2"",""u1^2""]]",pretune_on,True,30,"[0,0]","[3,3]","[3,3]","[""Success"",""Unstable""]","[""Success"",""MaxLossEvals"",""Failure""]",5081,5081,0,5081,0,107,4
183_evogrow_v2_2_stage_capped_pretune_on_31_1_7,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T00:50:42.695Z,0.0001342921373584569,,False,3,0,0,1022782,,230.261087313,False,True,False,183,1,604e79733b22d64d,91f88c4,False,0.9999472442273074,"[0.9999331727085718, 0.9999613157460431]",290,1022782,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u2"",""u1^2""]]",pretune_on,True,30,"[0,0]","[3,3]","[3,3]","[""Success"",""Unstable""]","[""Success"",""MaxLossEvals"",""Failure""]",5558,5558,0,5558,0,99,3
184_evogrow_v2_2_stage_capped_pretune_on_31_2_42,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T00:54:31.145Z,2.7536063217917866e-08,,False,5,2,8,4877072,,7003.593098775,False,True,False,184,2,604e79733b22d64d,91f88c4,False,0.9999999957668364,"[0.9999999919965262, 0.9999999995371465]",450,4877072,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1*u2""],[""u1"",""u2"",""u1^2"",""u1*u2""]]",pretune_on,True,30,"[2,2]","[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",25430,26576,0,25430,1146,271,223
185_evogrow_v2_2_stage_capped_pretune_on_31_2_123,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T00:55:13.116Z,2.7536063217917866e-08,,False,5,2,8,4590848,,12963.845682463,False,True,False,185,2,604e79733b22d64d,91f88c4,False,0.9999999957668364,"[0.9999999919965262, 0.9999999995371465]",450,4590848,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1*u2""],[""u1"",""u2"",""u1^2"",""u1*u2""]]",pretune_on,True,30,"[2,2]","[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",29038,31571,0,29038,2533,269,208
186_evogrow_v2_2_stage_capped_pretune_on_31_2_7,paper1_phaseB_v1,B,,campaign_cell,,31,SIR infection model only for healthy and sick,2,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T00:55:33.308Z,2.7536063217917866e-08,,False,5,2,8,4866642,,8143.732112777,False,True,False,186,2,604e79733b22d64d,91f88c4,False,0.9999999957668364,"[0.9999999919965262, 0.9999999995371465]",450,4866642,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1*u2""],[""u1"",""u2"",""u1^2"",""u1*u2""]]",pretune_on,True,30,"[2,2]","[5,5]","[null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",28213,29631,0,28213,1418,280,218
187_evogrow_v2_2_stage_capped_pretune_on_32_1_42,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T01:09:08.232Z,1.9570919598999856e-12,,True,4,0,0,1830722,,1784.600493202,False,True,False,187,1,604e79733b22d64d,91f88c4,False,0.9999999999985022,"[0.9999999999984358, 0.9999999999985686]",350,1830722,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1^3""]]",pretune_on,True,30,"[0,0]","[4,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",11756,12124,0,11756,368,248,11
188_evogrow_v2_2_stage_capped_pretune_on_32_1_123,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T01:39:33.334Z,1.9570919598999856e-12,,True,4,0,0,1846245,,1559.551963548,False,True,False,188,1,604e79733b22d64d,91f88c4,False,0.9999999999985022,"[0.9999999999984358, 0.9999999999985686]",350,1846245,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1^3""]]",pretune_on,True,30,"[0,0]","[4,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",11699,12019,0,11699,320,252,11
189_evogrow_v2_2_stage_capped_pretune_on_32_1_7,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T02:06:12.659Z,1.9570919598999856e-12,,True,4,0,0,1820652,,1452.099469723,False,True,False,189,1,604e79733b22d64d,91f88c4,False,0.9999999999985022,"[0.9999999999984358, 0.9999999999985686]",350,1820652,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1^3""]]",pretune_on,True,30,"[0,0]","[4,4]","[null,4]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",15775,16047,0,15775,272,244,12
190_evogrow_v2_2_stage_capped_pretune_on_32_2_42,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T02:31:05.829Z,39.19875875985493,,False,5,1,4,514145,,279.882611226,False,True,False,190,2,604e79733b22d64d,91f88c4,False,0.4450285212096868,"[0.43512721993768366, 0.4549298224816899]",410,514145,ffb0266c7913352c,"[[""u1"",""u2""],[""u1""]]",pretune_on,True,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",14562,14562,0,14562,0,54,13
191_evogrow_v2_2_stage_capped_pretune_on_32_2_123,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T02:36:28.066Z,39.19875875985493,,False,5,1,4,739752,,372.09856684,False,True,False,191,2,604e79733b22d64d,91f88c4,False,0.4450285212096868,"[0.43512721993768366, 0.4549298224816899]",410,739752,ffb0266c7913352c,"[[""u1"",""u2""],[""u1""]]",pretune_on,True,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",17700,17700,0,17700,0,58,25
192_evogrow_v2_2_stage_capped_pretune_on_32_2_7,paper1_phaseB_v1,B,,campaign_cell,,32,Damped double well oscillator,2,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T02:43:22.058Z,39.19875875985493,,False,5,1,4,632931,,319.608133214,False,True,False,192,2,604e79733b22d64d,91f88c4,False,0.4450285212096868,"[0.43512721993768366, 0.4549298224816899]",410,632931,ffb0266c7913352c,"[[""u1"",""u2""],[""u1""]]",pretune_on,True,30,"[1,0]","[5,4]","[null,4]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",18408,18408,0,18408,0,51,20
193_evogrow_v2_2_stage_capped_pretune_on_33_1_42,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T02:49:22.614Z,0.002154158556128296,,,5,,,5988346,,4610.664082854,False,True,False,193,1,604e79733b22d64d,91f88c4,False,0.9995198964706961,"[0.999153915959119, 0.9998858769822732]",510,5988346,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u1*u2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u2)""]]",pretune_on,True,30,null,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",148506,149186,0,148506,680,488,210
194_evogrow_v2_2_stage_capped_pretune_on_33_1_123,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T02:51:40.730Z,0.00792700545387354,,,5,,,6459339,,4377.049887924,False,True,False,194,1,604e79733b22d64d,91f88c4,False,0.9986404913364939,"[0.9977305783064958, 0.9995504043664919]",530,6459339,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u1)""]]",pretune_on,True,30,null,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",173778,174138,0,173778,360,510,237
195_evogrow_v2_2_stage_capped_pretune_on_33_1_7,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T02:51:55.455Z,0.07318484332352794,,,5,,,5866306,,7610.701800435,False,True,False,195,1,604e79733b22d64d,91f88c4,False,0.9345004325156225,"[0.8692978274339602, 0.9997030375972847]",470,5866306,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u2^3""],[""u1"",""u2"",""u1^2"",""u2^2"",""sin(u2)""]]",pretune_on,True,30,null,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",182001,183153,0,182001,1152,440,231
196_evogrow_v2_2_stage_capped_pretune_on_33_2_42,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T03:11:57.870Z,0.0011581821928070852,,,5,,,4087377,,2443.179172795,False,True,False,196,2,604e79733b22d64d,91f88c4,False,0.9999658320242684,"[0.9999758214528197, 0.999955842595717]",490,4087377,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""sin(u2)""]]",pretune_on,True,30,null,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",100357,100621,0,100357,264,481,69
197_evogrow_v2_2_stage_capped_pretune_on_33_2_123,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T03:53:21.367Z,0.001032025093216806,,,5,,,4655535,,3010.138452894,False,True,False,197,2,604e79733b22d64d,91f88c4,False,0.9999709671348277,"[0.9999814918305641, 0.9999604424390913]",530,4655535,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u2)""]]",pretune_on,True,30,null,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",117250,117610,0,117250,360,518,87
198_evogrow_v2_2_stage_capped_pretune_on_33_2_7,paper1_phaseB_v1,B,,campaign_cell,,33,Glider (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T04:05:17.701Z,0.001032025093216806,,,5,,,4321644,,2541.512630704,False,True,False,198,2,604e79733b22d64d,91f88c4,False,0.9999709671348277,"[0.9999814918305641, 0.9999604424390913]",510,4321644,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""sin(u2)""],[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""cos(u2)""]]",pretune_on,True,30,null,"[5,5]","[5,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",111461,111725,0,111461,264,494,74
199_evogrow_v2_2_stage_capped_pretune_on_34_1_42,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T04:06:54.366Z,0.0004328976052464708,,,5,,,564293,,129.53680799,False,True,False,199,1,604e79733b22d64d,91f88c4,False,0.9996434709293822,"[0.9999607911780374, 0.999326150680727]",410,564293,ffb0266c7913352c,"[[""u2""],[""u1"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[null,5]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",2339,2339,0,2339,0,38,16
200_evogrow_v2_2_stage_capped_pretune_on_34_1_123,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T04:09:43.667Z,0.0004328976052464708,,,5,,,435722,,98.933173646,False,True,False,200,1,604e79733b22d64d,91f88c4,False,0.9996434709293822,"[0.9999607911780374, 0.999326150680727]",410,435722,ffb0266c7913352c,"[[""u2""],[""u1"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[null,5]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",1615,1615,0,1615,0,31,12
201_evogrow_v2_2_stage_capped_pretune_on_34_1_7,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T04:12:02.495Z,0.0004328976052464708,,,5,,,612384,,134.224486131,False,True,False,201,1,604e79733b22d64d,91f88c4,False,0.9996434709293822,"[0.9999607911780374, 0.999326150680727]",410,612384,ffb0266c7913352c,"[[""u2""],[""u1"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[null,5]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",2496,2496,0,2496,0,38,20
202_evogrow_v2_2_stage_capped_pretune_on_34_2_42,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T04:14:57.388Z,1.3981970374525168e-05,,,5,,,205239,,44.490438844,False,True,False,202,2,604e79733b22d64d,91f88c4,False,0.9999499919257953,"[0.9999927142268, 0.9999072696247904]",410,205239,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[null,5]","[""Success"",""Unstable""]","[""Failure"",""Success""]",88,88,0,88,0,28,0
203_evogrow_v2_2_stage_capped_pretune_on_34_2_123,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T04:16:22.573Z,1.3981970374525168e-05,,,5,,,212358,,48.062318387,False,True,False,203,2,604e79733b22d64d,91f88c4,False,0.9999499919257953,"[0.9999927142268, 0.9999072696247904]",410,212358,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[null,5]","[""Success"",""Unstable""]","[""Success"",""Failure""]",86,86,0,86,0,34,0
204_evogrow_v2_2_stage_capped_pretune_on_34_2_7,paper1_phaseB_v1,B,,campaign_cell,,34,Frictionless bead on a rotating hoop (dimensionless),2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T04:17:51.047Z,1.3981970374525168e-05,,,5,,,229965,,48.997581277,False,True,False,204,2,604e79733b22d64d,91f88c4,False,0.9999499919257953,"[0.9999927142268, 0.9999072696247904]",410,229965,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[null,5]","[""Success"",""Unstable""]","[""Failure"",""Success""]",78,78,0,78,0,38,0
205_evogrow_v2_2_stage_capped_pretune_on_35_1_42,paper1_phaseB_v1,B,,campaign_cell,,35,Rotational dynamics of an object in a shear flow,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T04:19:20.827Z,0.5274871951162475,,,5,,,3141982,,21915.744688942,False,True,False,205,1,604e79733b22d64d,91f88c4,False,0.5695831665716939,"[0.5783796913175604, 0.5607866418258275]",490,3141982,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u2^3""],[""u2"",""u1^2"",""u2^2""]]",pretune_on,True,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",184096,187446,0,184096,3350,301,76
206_evogrow_v2_2_stage_capped_pretune_on_35_1_123,paper1_phaseB_v1,B,,campaign_cell,,35,Rotational dynamics of an object in a shear flow,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T04:31:58.158Z,0.5274871951162475,,,5,,,3282388,,8857.39491991,False,True,False,206,1,604e79733b22d64d,91f88c4,False,0.5695831665716939,"[0.5783796913175604, 0.5607866418258275]",510,3282388,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u2^3""],[""u2"",""u1^2"",""u2^2""]]",pretune_on,True,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",230167,231439,0,230167,1272,324,80
207_evogrow_v2_2_stage_capped_pretune_on_35_1_7,paper1_phaseB_v1,B,,campaign_cell,,35,Rotational dynamics of an object in a shear flow,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T04:44:12.145Z,0.5274871951162475,,,5,,,3589191,,37956.859773243,False,True,False,207,1,604e79733b22d64d,91f88c4,False,0.5695831665716939,"[0.5783796913175604, 0.5607866418258275]",490,3589191,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u1*u2"",""u2^3""],[""u2"",""u1^2"",""u2^2""]]",pretune_on,True,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",167669,173627,0,167669,5958,335,103
208_evogrow_v2_2_stage_capped_pretune_on_35_2_42,paper1_phaseB_v1,B,,campaign_cell,,35,Rotational dynamics of an object in a shear flow,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-01T04:48:19.656Z,0.0018378855233997806,,,5,,,1930952,,4462.034698799,False,True,False,208,2,604e79733b22d64d,91f88c4,False,0.9961746478776056,"[0.9962755903822796, 0.9960737053729315]",430,1930952,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",16154,17113,0,16154,959,334,7
209_evogrow_v2_2_stage_capped_pretune_on_35_2_123,paper1_phaseB_v1,B,,campaign_cell,,35,Rotational dynamics of an object in a shear flow,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-01T04:52:59.145Z,0.0018378855233997806,,,5,,,1942691,,9716.356160842,False,True,False,209,2,604e79733b22d64d,91f88c4,False,0.9961746478776056,"[0.9962755903822796, 0.9960737053729315]",430,1942691,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",20452,22641,0,20452,2189,338,11
210_evogrow_v2_2_stage_capped_pretune_on_35_2_7,paper1_phaseB_v1,B,,campaign_cell,,35,Rotational dynamics of an object in a shear flow,2,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-01T04:59:27.097Z,0.0018378855233997806,,,5,,,1943933,,6173.497651698,False,True,False,210,2,604e79733b22d64d,91f88c4,False,0.9961746478776056,"[0.9962755903822796, 0.9960737053729315]",430,1943933,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2""],[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,null,"[5,5]","[5,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",22368,23716,0,22368,1348,324,10
