run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,equation_index,n_found_terms,n_true_terms,n_true_positive_terms,n_missing_true_terms,n_extra_found_terms,term_precision,term_recall,structural_f1,exact_support_match,missing_true_terms,extra_found_terms,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
620_evogrow_v2_2_stage_capped_pretune_off_41_1_123,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,123,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
621_evogrow_v2_2_stage_capped_pretune_off_41_1_7,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,7,1,1,5,3,2,1,3,0.4,0.6666666666666666,0.5,False,u1^3,u1*u2|u1^2|u2^2,,,0
621_evogrow_v2_2_stage_capped_pretune_off_41_1_7,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,7,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
622_evogrow_v2_2_stage_capped_pretune_off_41_2_42,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,42,2,1,5,3,2,1,3,0.4,0.6666666666666666,0.5,False,u1^3,u1*u2|u1^2|u2^2,,,0
622_evogrow_v2_2_stage_capped_pretune_off_41_2_42,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,42,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,sin(u1)|u1^2|u2,,,0
623_evogrow_v2_2_stage_capped_pretune_off_41_2_123,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,123,2,1,5,3,2,1,3,0.4,0.6666666666666666,0.5,False,u1^3,u1*u2|u1^2|u2^2,,,0
623_evogrow_v2_2_stage_capped_pretune_off_41_2_123,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u2|u2^2,,,0
624_evogrow_v2_2_stage_capped_pretune_off_41_2_7,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,7,2,1,5,3,2,1,3,0.4,0.6666666666666666,0.5,False,u1^3,u1*u2|u1^2|u2^2,,,0
624_evogrow_v2_2_stage_capped_pretune_off_41_2_7,paper1_phaseB_v1,41,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
625_evogrow_v2_2_stage_capped_pretune_off_42_1_42,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,42,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u1)|u1*u2|u1^2|u2|u2^2,,,0
625_evogrow_v2_2_stage_capped_pretune_off_42_1_42,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,42,1,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u1^3|u2|u2^2,,,0
626_evogrow_v2_2_stage_capped_pretune_off_42_1_123,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,123,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,sin(u2)|u1*u2|u1^2|u2|u2^2,,,0
626_evogrow_v2_2_stage_capped_pretune_off_42_1_123,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,123,1,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,sin(u2)|u1*u2|u1^2|u2|u2^2,,,0
627_evogrow_v2_2_stage_capped_pretune_off_42_1_7,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,7,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,sin(u2)|u1*u2|u1^2|u2|u2^2,,,0
627_evogrow_v2_2_stage_capped_pretune_off_42_1_7,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,7,1,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u1)|cos(u2)|u1^2|u2|u2^2,,,0
628_evogrow_v2_2_stage_capped_pretune_off_42_2_42,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,42,2,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u2|u2^2|u2^3,,,0
628_evogrow_v2_2_stage_capped_pretune_off_42_2_42,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
629_evogrow_v2_2_stage_capped_pretune_off_42_2_123,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,123,2,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u2|u2^2|u2^3,,,0
629_evogrow_v2_2_stage_capped_pretune_off_42_2_123,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,123,2,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u2|u2^2|u2^3,,,0
630_evogrow_v2_2_stage_capped_pretune_off_42_2_7,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,7,2,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u2|u2^2|u2^3,,,0
630_evogrow_v2_2_stage_capped_pretune_off_42_2_7,paper1_phaseB_v1,42,evogrow_v2_2_stage_capped_pretune_off,7,2,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u2)|u1*u2|u1^2|u2|u2^2,,,0
631_evogrow_v2_2_stage_capped_pretune_off_43_1_42,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,42,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,cos(u1)|u1|u1^2|u2^2,,,0
631_evogrow_v2_2_stage_capped_pretune_off_43_1_42,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,42,1,2,6,2,1,1,5,0.16666666666666666,0.5,0.25,False,sin(u1),u1|u1*u2|u1^2|u1^3|u2^2,,,0
632_evogrow_v2_2_stage_capped_pretune_off_43_1_123,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,123,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|u1|u1^2,,,0
632_evogrow_v2_2_stage_capped_pretune_off_43_1_123,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,123,1,2,6,2,1,1,5,0.16666666666666666,0.5,0.25,False,sin(u1),u1|u1*u2|u1^2|u1^3|u2^2,,,0
633_evogrow_v2_2_stage_capped_pretune_off_43_1_7,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,7,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u1)|u1|u1*u2|u1^2|u2^2,,,0
633_evogrow_v2_2_stage_capped_pretune_off_43_1_7,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,7,1,2,6,2,1,1,5,0.16666666666666666,0.5,0.25,False,sin(u1),u1|u1*u2|u1^2|u1^3|u2^2,,,0
634_evogrow_v2_2_stage_capped_pretune_off_43_2_42,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,42,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
634_evogrow_v2_2_stage_capped_pretune_off_43_2_42,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,2,1,1,4,0.2,0.5,0.28571428571428575,False,sin(u1),u1|u1*u2|u1^2|u2^2,,,0
635_evogrow_v2_2_stage_capped_pretune_off_43_2_123,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1|u1*u2,,,0
635_evogrow_v2_2_stage_capped_pretune_off_43_2_123,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,123,2,2,5,2,1,1,4,0.2,0.5,0.28571428571428575,False,sin(u1),u1|u1*u2|u1^2|u2^2,,,0
636_evogrow_v2_2_stage_capped_pretune_off_43_2_7,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1|u2^2,,,0
636_evogrow_v2_2_stage_capped_pretune_off_43_2_7,paper1_phaseB_v1,43,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1|u1^2|u2^2,,,0
637_evogrow_v2_2_stage_capped_pretune_off_44_1_42,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,42,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u1)|cos(u2)|sin(u1)|u1|u2^2,,,0
637_evogrow_v2_2_stage_capped_pretune_off_44_1_42,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,42,1,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
638_evogrow_v2_2_stage_capped_pretune_off_44_1_123,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,123,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u1)|cos(u2)|sin(u1)|u1|u2^2,,,0
638_evogrow_v2_2_stage_capped_pretune_off_44_1_123,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,123,1,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
639_evogrow_v2_2_stage_capped_pretune_off_44_1_7,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,7,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,cos(u1)|sin(u1)|u1|u2^2,,,0
639_evogrow_v2_2_stage_capped_pretune_off_44_1_7,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,7,1,2,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
640_evogrow_v2_2_stage_capped_pretune_off_44_2_42,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1|u2^2,,,0
640_evogrow_v2_2_stage_capped_pretune_off_44_2_42,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1|u1^2|u2|u2^2,,,0
641_evogrow_v2_2_stage_capped_pretune_off_44_2_123,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,123,2,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,sin(u1)|u1|u1*u2|u2^2,,,0
641_evogrow_v2_2_stage_capped_pretune_off_44_2_123,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,1,0,1,4,0.0,0.0,0.0,False,sin(u1),u1|u1^2|u2|u2^2,,,0
642_evogrow_v2_2_stage_capped_pretune_off_44_2_7,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
642_evogrow_v2_2_stage_capped_pretune_off_44_2_7,paper1_phaseB_v1,44,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1|u1^2|u2|u2^2,,,0
643_evogrow_v2_2_stage_capped_pretune_off_45_1_42,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,42,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u1^3|u2,,,0
643_evogrow_v2_2_stage_capped_pretune_off_45_1_42,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,42,1,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u1*u2|u2^2,,,0
644_evogrow_v2_2_stage_capped_pretune_off_45_1_123,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,123,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u2|u2^2,,,0
644_evogrow_v2_2_stage_capped_pretune_off_45_1_123,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,123,1,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u1*u2|u2^2,,,0
645_evogrow_v2_2_stage_capped_pretune_off_45_1_7,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,7,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u1^3|u2,,,0
645_evogrow_v2_2_stage_capped_pretune_off_45_1_7,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,7,1,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u1*u2|u2^2,,,0
646_evogrow_v2_2_stage_capped_pretune_off_45_2_42,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,1,0,1,2,0.0,0.0,0.0,False,u1,u2|u2^2,,,0
646_evogrow_v2_2_stage_capped_pretune_off_45_2_42,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,42,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u2)|u1|u2^2,,,0
647_evogrow_v2_2_stage_capped_pretune_off_45_2_123,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,1,0,1,2,0.0,0.0,0.0,False,u1,u2|u2^2,,,0
647_evogrow_v2_2_stage_capped_pretune_off_45_2_123,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u2)|u1|u2^2,,,0
648_evogrow_v2_2_stage_capped_pretune_off_45_2_7,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,1,0,1,2,0.0,0.0,0.0,False,u1,u2|u2^2,,,0
648_evogrow_v2_2_stage_capped_pretune_off_45_2_7,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,7,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u2)|u1|u2^2,,,0
649_evogrow_v2_2_stage_capped_pretune_off_46_1_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,42,1,1,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
649_evogrow_v2_2_stage_capped_pretune_off_46_1_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,42,1,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
650_evogrow_v2_2_stage_capped_pretune_off_46_1_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,123,1,1,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
650_evogrow_v2_2_stage_capped_pretune_off_46_1_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,123,1,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
651_evogrow_v2_2_stage_capped_pretune_off_46_1_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,7,1,1,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
651_evogrow_v2_2_stage_capped_pretune_off_46_1_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,7,1,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
652_evogrow_v2_2_stage_capped_pretune_off_46_2_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u2,,,0
652_evogrow_v2_2_stage_capped_pretune_off_46_2_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,42,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
653_evogrow_v2_2_stage_capped_pretune_off_46_2_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u2,,,0
653_evogrow_v2_2_stage_capped_pretune_off_46_2_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,123,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
654_evogrow_v2_2_stage_capped_pretune_off_46_2_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u2,,,0
654_evogrow_v2_2_stage_capped_pretune_off_46_2_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,7,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
655_evogrow_v2_2_stage_capped_pretune_off_47_1_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,42,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
655_evogrow_v2_2_stage_capped_pretune_off_47_1_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,42,1,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
656_evogrow_v2_2_stage_capped_pretune_off_47_1_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,123,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
656_evogrow_v2_2_stage_capped_pretune_off_47_1_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,123,1,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
657_evogrow_v2_2_stage_capped_pretune_off_47_1_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,7,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
657_evogrow_v2_2_stage_capped_pretune_off_47_1_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,7,1,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
658_evogrow_v2_2_stage_capped_pretune_off_47_2_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,42,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u2|u2^2,,,0
658_evogrow_v2_2_stage_capped_pretune_off_47_2_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,42,2,2,3,1,0,1,3,0.0,0.0,0.0,False,u2,u1|u1^2|u2^2,,,0
659_evogrow_v2_2_stage_capped_pretune_off_47_2_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u2,,,0
659_evogrow_v2_2_stage_capped_pretune_off_47_2_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,123,2,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
660_evogrow_v2_2_stage_capped_pretune_off_47_2_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u2|u2^3,,,0
660_evogrow_v2_2_stage_capped_pretune_off_47_2_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,7,2,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
661_evogrow_v2_2_stage_capped_pretune_off_48_1_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,42,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
661_evogrow_v2_2_stage_capped_pretune_off_48_1_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,42,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,cos(u1)|u1|u1*u2|u1^2|u2|u2^2,,,0
662_evogrow_v2_2_stage_capped_pretune_off_48_1_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,123,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
662_evogrow_v2_2_stage_capped_pretune_off_48_1_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,123,1,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
663_evogrow_v2_2_stage_capped_pretune_off_48_1_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,7,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u2|u2^2,,,0
663_evogrow_v2_2_stage_capped_pretune_off_48_1_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,7,1,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1^2|u2|u2^2|u2^3,,,0
664_evogrow_v2_2_stage_capped_pretune_off_48_2_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,42,2,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u1^3|u2,,,0
664_evogrow_v2_2_stage_capped_pretune_off_48_2_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,42,2,2,4,0,0,0,4,0.0,0.0,0.0,False,,u1|u1*u2|u2|u2^2,,,0
665_evogrow_v2_2_stage_capped_pretune_off_48_2_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u2|u2^2,,,0
665_evogrow_v2_2_stage_capped_pretune_off_48_2_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,0,0,0,4,0.0,0.0,0.0,False,,u1|u1*u2|u2|u2^2,,,0
666_evogrow_v2_2_stage_capped_pretune_off_48_2_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,7,2,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u1^3|u2,,,0
666_evogrow_v2_2_stage_capped_pretune_off_48_2_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,7,2,2,4,0,0,0,4,0.0,0.0,0.0,False,,u1|u1*u2|u2|u2^2,,,0
667_evogrow_v2_2_stage_capped_pretune_off_49_1_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,42,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u1)|u1*u2|u1^2|u2|u2^2,,,0
667_evogrow_v2_2_stage_capped_pretune_off_49_1_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,42,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
668_evogrow_v2_2_stage_capped_pretune_off_49_1_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,123,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u1^3|u2|u2^2,,,0
668_evogrow_v2_2_stage_capped_pretune_off_49_1_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,123,1,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u1^2|u2,,,0
669_evogrow_v2_2_stage_capped_pretune_off_49_1_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,7,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,cos(u2)|u1*u2|u1^2|u2|u2^2,,,0
669_evogrow_v2_2_stage_capped_pretune_off_49_1_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,7,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
670_evogrow_v2_2_stage_capped_pretune_off_49_2_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,42,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u1^2|u2,,,0
670_evogrow_v2_2_stage_capped_pretune_off_49_2_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
671_evogrow_v2_2_stage_capped_pretune_off_49_2_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,123,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u2|u2^2,,,0
671_evogrow_v2_2_stage_capped_pretune_off_49_2_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,123,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u2|u2^2,,,0
672_evogrow_v2_2_stage_capped_pretune_off_49_2_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,7,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u2|u2^2,,,0
672_evogrow_v2_2_stage_capped_pretune_off_49_2_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,7,2,2,4,1,1,0,3,0.25,1.0,0.4,False,,u1*u2|u2|u2^2,,,0
673_evogrow_v2_2_stage_capped_pretune_off_50_1_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,42,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
673_evogrow_v2_2_stage_capped_pretune_off_50_1_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,42,1,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
674_evogrow_v2_2_stage_capped_pretune_off_50_1_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,123,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u1^3|u2|u2^2,,,0
674_evogrow_v2_2_stage_capped_pretune_off_50_1_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,123,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u1^3|u2|u2^2,,,0
675_evogrow_v2_2_stage_capped_pretune_off_50_1_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,7,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^2|u1^3|u2|u2^2,,,0
675_evogrow_v2_2_stage_capped_pretune_off_50_1_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,7,1,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
676_evogrow_v2_2_stage_capped_pretune_off_50_2_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
676_evogrow_v2_2_stage_capped_pretune_off_50_2_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,42,2,2,3,0,0,0,3,0.0,0.0,0.0,False,,u1|u1^2|u2,,,0
677_evogrow_v2_2_stage_capped_pretune_off_50_2_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
