signal,operating_point,selected_k,sigma_rel,noise_replicate,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_denominator_exact_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_finite_nondiverged_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid,r2_q000_finite_nondiverged,r2_q025_finite_nondiverged,r2_q075_finite_nondiverged,r2_q100_finite_nondiverged
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,10,10,3,0.3,3,0.3,1,9,4,0.4,0.6021919423850093,-16.627543863248516,-0.532287749475773,0.9833204879144207,0.9995593781976838
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,4,8,2,0.16666666666666666,0.1768792776605836,-24.148848026566007,-0.6744704676838041,0.7881226764758851,0.9865530123031194
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,1,5,1,0.16666666666666666,0.4196209757171775,-11.013277766943753,0.29339301159914966,0.8900173841725099,0.99411141419954
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,8,8,1,0.125,1,0.125,3,5,0,0.0,-93.58485259638836,-477.5216539989338,-456.3647479769647,-0.7666997425267255,-0.4250314466678573
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-130605.51218562371,-130605.51218562371,-130605.51218562371,-130605.51218562371,-130605.51218562371
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.08368280863599686,-0.08368280863599686,-0.08368280863599686,-0.08368280863599686,-0.08368280863599686
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.8270719864049656,0.8270719864049656,0.8270719864049656,0.8270719864049656,0.8270719864049656
weak,full_path,2,0.0,0,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,1,0,0,0.0,,,,,
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,11,3,0.2727272727272727,3,0.2727272727272727,0,11,9,0.8181818181818182,0.9956230087461939,-38.61361738475011,0.9829985221090713,0.9999729211074995,0.9999978728378226
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,11,0.9166666666666666,0.9837974802787203,-0.42586625866838235,0.9593326094919024,0.9954362459201274,0.9999900341183751
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,10,3,0.3,3,0.3,0,10,5,0.5,0.8350642545379752,-2.5566665078371833,-0.3925791888504007,0.9908510721986171,0.9999520763183993
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,2,10,7,0.5833333333333334,0.9484894669090318,-5.48237753473052,0.8339066725872483,0.9859639253107181,0.9925496587143423
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,1,5,3,0.5,0.9121410542143398,-10.269597485136948,0.5961725946780603,0.9492730307159285,0.9974143012153178
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,8,1,0.125,1,0.125,2,6,1,0.125,-0.5643055604175066,-121.64101085107995,-0.8646457595444956,0.4300623658795981,0.9573691542129131
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.2718669619062551,-0.2718669619062551,-0.2718669619062551,-0.2718669619062551,-0.2718669619062551
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.43916142970427613,-0.43916142970427613,-0.43916142970427613,-0.43916142970427613,-0.43916142970427613
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9987430881632479,0.9987430881632479,0.9987430881632479,0.9987430881632479,0.9987430881632479
weak,full_path,2,0.0,0,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9531467032777602,0.9531467032777602,0.9531467032777602,0.9531467032777602,0.9531467032777602
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,11,1,0.09090909090909091,1,0.09090909090909091,0,11,6,0.5454545454545454,0.9036785075800192,-18.742017761474344,0.7686307295494836,0.9561173676287643,0.9999388576705717
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,1,11,3,0.25,0.6042341636382764,-3.6064442940659713,-1.2201278429080893,0.8909408513389622,0.9465167102906609
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,10,10,3,0.3,3,0.3,1,9,3,0.3,0.10120138775033755,-161.63494043382477,-3.0450571179153685,0.9779975771572058,0.993334065683884
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,3,9,2,0.16666666666666666,-7.357779476612654,-74.41525137631486,-11.171811783380072,-0.9606255334035493,0.9792965679432388
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,4,0.6666666666666666,0.9418342468416878,-1.1194423687493666,0.6326469583196479,0.9533372742650603,0.9978555710406242
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,8,8,0,0.0,0,0.0,4,4,0,0.0,-1.4464235712287938,-40.413429329164536,-11.555299694081613,-0.8815064617069894,-0.6552538666171095
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-3882269.14262809,-3882269.14262809,-3882269.14262809,-3882269.14262809,-3882269.14262809
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.9873503141086477,-0.9873503141086477,-0.9873503141086477,-0.9873503141086477,-0.9873503141086477
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.003976535010175086,-0.003976535010175086,-0.003976535010175086,-0.003976535010175086,-0.003976535010175086
weak,full_path,2,0.0,0,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-171820.76809731117,-171820.76809731117,-171820.76809731117,-171820.76809731117,-171820.76809731117
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,11,1,0.09090909090909091,1,0.09090909090909091,0,11,11,1.0,0.9993241503832593,0.9771556122529321,0.9963265220444496,0.999955967086483,0.9999931568904258
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,11,0.9166666666666666,0.9978766770284998,-5.823388876564135,0.9804434478479923,0.9995652000239494,0.9999754452129905
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,10,3,0.3,3,0.3,1,9,5,0.5,0.9776826994590391,-1.0798837867189301,0.305978634825102,0.9931748225520836,0.9996605644468259
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,1,11,4,0.3333333333333333,0.853032057368579,-6.0054046470007005,-0.4578924171455546,0.9458162573131259,0.9995899332100797
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,4,0.6666666666666666,0.9915208628397074,0.15841603976761426,0.902897532769215,0.9969832200649861,0.999847693642338
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,8,0,0.0,0,0.0,3,5,1,0.125,-0.8644028023101885,-51.81467867475527,-5.326099670566499,-0.7727974168311172,0.9872710919598907
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9985521307389199,0.9985521307389199,0.9985521307389199,0.9985521307389199,0.9985521307389199
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.2778472982759122,-0.2778472982759122,-0.2778472982759122,-0.2778472982759122,-0.2778472982759122
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9989039890946365,0.9989039890946365,0.9989039890946365,0.9989039890946365,0.9989039890946365
weak,full_path,2,0.0,0,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.04010410075908455,-0.04010410075908455,-0.04010410075908455,-0.04010410075908455,-0.04010410075908455
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,11,5,0.45454545454545453,5,0.45454545454545453,0,11,10,0.9090909090909091,0.9999388576791514,0.8564063686033715,0.9993576353644322,0.9999859391658126,0.9999999480437046
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,9,0.75,0.9689330959302164,-3.193189454727012,0.8910127744865448,0.996000202436924,0.9997016617036839
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,10,10,5,0.5,5,0.5,1,9,6,0.6,0.9833204880626543,-19.636029522105975,0.10355974095439546,0.995615725593707,0.9995592896416712
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,3,9,2,0.16666666666666666,-0.1136116620729748,-16.93430500808437,-1.8613857117710568,0.8265216605731383,0.9948807181854742
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,1,5,3,0.5,0.9987488084349665,-11.15799977908886,0.06921453214720497,0.9995489381615168,0.9999263672726683
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,8,8,1,0.125,1,0.125,5,3,0,0.0,-1.4029281829375606,-15.98086944469462,-8.69189881381609,-1.1049716544684105,-0.8070151259992605
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,1,0,0,0.0,,,,,
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.723229379532088,0.723229379532088,0.723229379532088,0.723229379532088,0.723229379532088
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,0.7612733841917125,0.7612733841917125,0.7612733841917125,0.7612733841917125,0.7612733841917125
weak,full_path,3,0.0,0,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,1,0,0,0.0,,,,,
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,11,5,0.45454545454545453,5,0.45454545454545453,0,11,11,1.0,0.9999077478481876,0.9959810457602791,0.9997034695279737,0.9999819355096198,0.9999978729730435
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,12,1.0,0.9998380376557382,0.9616446162147253,0.9987739007462537,0.9999585174472752,0.9999963805771435
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,10,5,0.5,5,0.5,0,10,7,0.7,0.980661944791664,-0.7865854373151419,0.7608589464765397,0.9919592784741087,0.9999521134481735
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,3,9,5,0.4166666666666667,0.9826784908648216,0.7427407885131211,0.8072820841453463,0.9913927691452145,0.9999772861109977
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,1,5,3,0.5,0.9567876983141282,-0.24409627453278798,0.19284191320727928,0.9981674019105603,0.9997600285893984
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,8,1,0.125,1,0.125,4,4,1,0.125,-0.9550312162142591,-133.5904862694553,-34.13659371533147,-0.4470648292433403,0.9860393884416269
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.5307432775056672,0.5307432775056672,0.5307432775056672,0.5307432775056672,0.5307432775056672
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.718724507356078,0.718724507356078,0.718724507356078,0.718724507356078,0.718724507356078
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9973104223224452,0.9973104223224452,0.9973104223224452,0.9973104223224452,0.9973104223224452
weak,full_path,3,0.0,0,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9953437657921552,0.9953437657921552,0.9953437657921552,0.9953437657921552,0.9953437657921552
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,11,2,0.18181818181818182,2,0.18181818181818182,1,10,8,0.7272727272727273,0.9956826359756792,-18.63613559283667,0.9765390647905178,0.9999580697270474,0.9999978696196864
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,4,0.3333333333333333,0.8495059088365711,-12.82601841654107,0.4620608667891258,0.9474925896974995,0.9965590628726078
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,10,10,3,0.3,3,0.3,0,10,5,0.5,0.8546575755323353,-26.224948383235475,-1.1734229393944176,0.9908516491643247,0.9992276237437373
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,6,6,2,0.16666666666666666,-4.290343492583974,-75.77267731893767,-8.257974186848433,0.10906238616480757,0.9878499335301926
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,3,0.5,0.8701832855187306,-1.1115572912799814,0.5036086112804181,0.9806015134798509,0.9977782682482821
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,8,8,1,0.125,1,0.125,6,2,0,0.0,-1.0516107531957424,-1.0942106657558153,-1.0729107094757788,-1.0303107969157062,-1.0090108406356697
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,1,0,0,0.0,,,,,
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.8055118385548893,0.8055118385548893,0.8055118385548893,0.8055118385548893,0.8055118385548893
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.07802137386085004,-0.07802137386085004,-0.07802137386085004,-0.07802137386085004,-0.07802137386085004
weak,full_path,3,0.0,0,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-2717.061093459859,-2717.061093459859,-2717.061093459859,-2717.061093459859,-2717.061093459859
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,11,2,0.18181818181818182,2,0.18181818181818182,0,11,11,1.0,0.9999388576725449,0.9991744896134768,0.9998618999410255,0.9999804808023737,0.9999993030092338
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,12,1.0,0.9998791876745811,0.9959587212416228,0.9993109877518029,0.9999801249984539,0.9999928161700016
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,10,3,0.3,3,0.3,1,9,6,0.6,0.9833204882834903,-0.7676892777775779,0.36978325083472324,0.9972743895322476,0.9998284110078521
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,1,11,5,0.4166666666666667,0.8985746725311323,-2.799107627614272,0.471305337134578,0.9917531467266052,0.9999960220668782
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,5,0.8333333333333334,0.997388067845671,0.06554500610607944,0.9481134970318812,0.998680290534693,0.999903514802744
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,8,1,0.125,1,0.125,3,5,1,0.125,-1.184780005589596,-591.3687003687719,-1.3028275581220117,-0.9615528166049548,0.9974574037211904
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9997808645750491,0.9997808645750491,0.9997808645750491,0.9997808645750491,0.9997808645750491
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9442656439947638,0.9442656439947638,0.9442656439947638,0.9442656439947638,0.9442656439947638
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9998919666312853,0.9998919666312853,0.9998919666312853,0.9998919666312853,0.9998919666312853
weak,full_path,3,0.0,0,IC2_to_IC1,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9929556828018034,0.9929556828018034,0.9929556828018034,0.9929556828018034,0.9929556828018034
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,11,11,7,0.6363636363636364,7,0.6363636363636364,0,11,10,0.9090909090909091,0.9999859382709215,0.8578169962596149,0.9999416008498303,0.9999884775095347,0.9999987682680407
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,10,0.8333333333333334,0.9995086808457008,-1.0763007543557346,0.9820488278839138,0.9999189063137417,0.999997557141219
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,10,10,5,0.5,5,0.5,1,9,6,0.6,0.9776826995993664,-12.538994641523386,0.850574323061134,0.9972804066197914,0.9997177540206094
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,4,8,1,0.08333333333333333,0.1395892414628918,-1.7332303602399075,-0.5355120934766578,0.76732711351412,0.9822492742254552
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,1,5,3,0.5,0.9964365276018751,-1.9030767295381665,0.001339729909034304,0.9987432355982934,0.9999640515279736
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,3,exact,dimension_by_phasec_representability_threeway,8,8,0,0.0,0,0.0,6,2,0,0.0,-6.55961444946054,-12.07439358173884,-9.31700401559969,-3.8022248833213883,-1.0448353171822378
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-5574.440041145933,-5574.440041145933,-5574.440041145933,-5574.440041145933,-5574.440041145933
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.8506149468127693,0.8506149468127693,0.8506149468127693,0.8506149468127693,0.8506149468127693
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9446872616687686,0.9446872616687686,0.9446872616687686,0.9446872616687686,0.9446872616687686
weak,full_path,4,0.0,0,IC1_to_IC2,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,1,0,0,0.0,,,,,
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,11,11,7,0.6363636363636364,7,0.6363636363636364,0,11,11,1.0,0.9999744750094748,0.9962992412781388,0.9998933319940235,0.9999895327882253,0.9999978729849595
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,0,12,12,1.0,0.9999853810275335,0.9766468785487894,0.9998615245096094,0.9999943118622765,0.9999988692208197
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,10,10,5,0.5,5,0.5,0,10,6,0.6,0.9806619447928708,-0.5341935169847909,0.72433909767601,0.9978668414324441,0.9999520805503554
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,4,8,7,0.5833333333333334,0.9943451730079844,0.7209839903293604,0.9671074088464153,0.9998229537888921,0.9999768534512459
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,1,5,4,0.6666666666666666,0.9670015837942962,0.0325566308776008,0.9611730945362611,0.9980160045107387,0.9997705590583501
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,3,exact,dimension_by_phasec_representability_threeway,8,8,0,0.0,0,0.0,3,5,1,0.125,-1.1239948660158239,-207.6496623885663,-3.073215024582629,-0.9556730697165542,0.9977431030466084
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9967711473037127,0.9967711473037127,0.9967711473037127,0.9967711473037127,0.9967711473037127
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.8588659809161703,0.8588659809161703,0.8588659809161703,0.8588659809161703,0.8588659809161703
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9997036342504927,0.9997036342504927,0.9997036342504927,0.9997036342504927,0.9997036342504927
weak,full_path,4,0.0,0,IC1_to_IC2,reconstruction,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9992756892189261,0.9992756892189261,0.9992756892189261,0.9992756892189261,0.9992756892189261
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,11,11,4,0.36363636363636365,4,0.36363636363636365,0,11,8,0.7272727272727273,0.9999388576459615,-0.5619853043491987,0.9150462143375684,0.999988866147977,0.999997874362597
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,2,10,7,0.5833333333333334,0.9978873876996226,-2.3440898968858286,0.9136971252087437,0.999848394221259,0.9999985817635764
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,10,10,2,0.2,2,0.2,0,10,5,0.5,0.8325673753068001,-0.5109559083027191,0.6989195330107482,0.9819941287113133,0.9970863808783456
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,12,0,0,,0,,4,8,2,0.16666666666666666,-5.032023339568356,-74.86380135688289,-28.085319365598984,0.45277017897302696,0.9873405146472951
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,3,0.5,0.7631758593477445,0.28219728130295724,0.5304563427396114,0.9507461440667724,0.9971205017061318
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,3,exact,dimension_by_phasec_representability_threeway,8,8,0,0.0,0,0.0,4,4,0,0.0,-2.766654844338831,-55.741712232709034,-17.36597468095289,-0.8602256195330837,-0.5631599032018749
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,1,0,0,0.0,,,,,
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,3,surrogate:eq3_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,0.796315509412039,0.796315509412039,0.796315509412039,0.796315509412039,0.796315509412039
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,0,0.0,-0.0015575028954198933,-0.0015575028954198933,-0.0015575028954198933,-0.0015575028954198933,-0.0015575028954198933
weak,full_path,4,0.0,0,IC2_to_IC1,generalization,4,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-1353.5017499354358,-1353.5017499354358,-1353.5017499354358,-1353.5017499354358,-1353.5017499354358
